qpu_sampling_time,qpu_anneal_time_per_sample,qpu_readout_time_per_sample,qpu_access_time,qpu_access_overhead_time,qpu_programming_time,qpu_delay_time_per_sample,post_processing_overhead_time,total_post_processing_time,problem_formulation_time,connection_time,embedding_time,response_time,sample_fetch_time,n,sparsity
111,260040.0,20.0,89.44,275966.36,1604.64,15926.36,20.58,446.0,446.0,0.1164243221282959,3.01417875289917,0.16738295555114746,1.8325157165527344,0.0,280,1.0
111,339880.0,20.0,129.36,355641.56,3558.44,15761.56,20.58,1.0,1.0,0.17020177841186523,2.980560541152954,0.13538551330566406,0.9958598613739014,0.0,281,1.0
111,337240.0,20.0,128.04,353166.76,2773.24,15926.76,20.58,1.0,1.0,0.11810970306396484,3.1754119396209717,0.2525911331176758,2.1719043254852295,0.0,282,1.0
111,261080.0,20.0,89.96,277005.96,2423.04,15925.96,20.58,513.0,513.0,0.06275200843811035,2.727365255355835,0.11100459098815918,1.8618285655975342,0.0,283,1.0
111,311080.0,20.0,114.96,327005.56,2225.44,15925.56,20.58,22.0,22.0,0.1344594955444336,2.47871470451355,0.21632933616638184,2.6877071857452393,0.0,284,1.0
111,321840.0,20.0,120.34,337767.16,15605.84,15927.16,20.58,53.0,53.0,0.15291190147399902,2.7298498153686523,0.12949705123901367,3.836113929748535,0.0,285,1.0
111,308760.0,20.0,113.8,324520.76,3636.24,15760.76,20.58,1.0,1.0,0.14824199676513672,4.800457954406738,0.25328707695007324,1.061091661453247,0.0,286,1.0
111,324840.0,20.0,121.84,340768.36,11172.64,15928.36,20.58,1.0,1.0,0.14723682403564453,4.6499950885772705,0.16945886611938477,2.931976556777954,0.0,287,1.0
111,333400.0,20.0,126.12,349326.76,2555.24,15926.76,20.58,1.0,1.0,0.14803576469421387,4.85033392906189,0.17962980270385742,1.087033748626709,0.0,288,1.0
111,418200.0,20.0,168.52,433962.76,4549.24,15762.76,20.58,1.0,1.0,0.12352633476257324,4.818731784820557,0.19991469383239746,3.4179999828338623,0.0,289,1.0
111,263120.0,20.0,90.98,279046.76,20491.24,15926.76,20.58,12.0,12.0,0.13221192359924316,4.532099962234497,0.253040075302124,1.9337501525878906,0.011520147323608398,290,1.0
111,243640.0,20.0,81.24,259566.76,2406.24,15926.76,20.58,63.0,63.0,0.17985939979553223,2.7207562923431396,0.1522364616394043,6.199298858642578,0.0,291,1.0
111,424560.0,20.0,171.7,440321.56,4848.44,15761.56,20.58,25.0,25.0,0.11574578285217285,3.201432228088379,0.3160247802734375,1.2293388843536377,0.0,292,1.0
111,264440.0,20.0,91.64,280365.96,2644.04,15925.96,20.58,79.0,79.0,0.1325225830078125,3.053945779800415,0.2981593608856201,6.882144212722778,0.0,293,1.0
111,300520.0,20.0,109.68,316281.16,3502.84,15761.16,20.58,1.0,1.0,0.14997291564941406,3.4819235801696777,0.3297150135040283,2.3208680152893066,0.0,294,1.0
111,262840.0,20.0,90.84,278766.36,1559.64,15926.36,20.58,23.0,23.0,0.08893847465515137,2.4157092571258545,0.11497783660888672,1.2511181831359863,0.015625953674316406,295,1.0
111,362800.0,20.0,140.82,378563.16,3562.84,15763.16,20.58,190.0,190.0,0.1856684684753418,3.439230442047119,0.27386951446533203,2.6665430068969727,0.0,296,1.0
111,341320.0,20.0,130.08,357245.96,1803.04,15925.96,20.58,1.0,1.0,0.1377122402191162,3.0790317058563232,0.22095608711242676,2.232475519180298,0.0,297,1.0
111,253600.0,20.0,86.22,269363.16,3918.84,15763.16,20.58,1.0,1.0,0.1336057186126709,3.435946464538574,0.2845885753631592,6.2985148429870605,0.015623807907104492,298,1.0
111,203480.0,20.0,61.16,219405.96,4355.04,15925.96,20.58,25.0,25.0,0.12225794792175293,3.499847888946533,0.32119083404541016,5.832061767578125,0.015655040740966797,299,1.0
111,354440.0,20.0,136.64,370203.56,5137.44,15763.56,20.58,1.0,1.0,0.1934964656829834,3.672459602355957,0.36492276191711426,10.44525694847107,0.0,300,1.0
111,260400.0,20.0,89.62,276324.76,2162.24,15924.76,20.58,25.0,25.0,0.07892131805419922,2.3524837493896484,0.11568164825439453,3.7826859951019287,0.0,301,1.0
111,426560.0,20.0,172.7,442322.36,3477.64,15762.36,20.58,1.0,1.0,0.08610010147094727,2.632781744003296,0.28598523139953613,2.3126368522644043,0.0,302,1.0
111,307080.0,20.0,112.96,322845.96,5901.04,15765.96,20.58,1.0,1.0,0.1461954116821289,2.8660693168640137,0.26057982444763184,0.9815518856048584,0.0,303,1.0
111,217320.0,20.0,68.08,233247.16,2662.84,15927.16,20.58,21.0,21.0,0.09917330741882324,3.0296850204467773,0.20972561836242676,1.0402486324310303,0.0,304,1.0
111,350960.0,20.0,134.9,366885.56,2926.44,15925.56,20.58,60.0,60.0,0.08753752708435059,2.978538990020752,0.2970156669616699,1.4491307735443115,0.0,305,1.0
111,453720.0,20.0,186.28,469482.76,5361.24,15762.76,20.58,1.0,1.0,0.11101865768432617,2.8207626342773438,0.17085623741149902,0.8218038082122803,0.0,306,1.0
111,298120.0,20.0,108.48,314046.76,6470.24,15926.76,20.58,237.0,237.0,0.13895440101623535,2.6816890239715576,0.34769225120544434,2.9485058784484863,0.0,307,1.0
111,396000.0,20.0,157.42,411763.96,4282.04,15763.96,20.58,1.0,1.0,0.13268685340881348,4.911579370498657,0.20607995986938477,0.8630774021148682,0.0,308,1.0
111,270600.0,20.0,94.72,286522.76,2257.24,15922.76,20.58,546.0,546.0,0.09682416915893555,4.867922306060791,0.1333296298980713,4.320832252502441,0.0,309,1.0
111,309080.0,20.0,113.96,324842.36,3911.64,15762.36,20.58,258.0,258.0,0.07820439338684082,5.18332052230835,0.22394776344299316,1.5376591682434082,0.015625476837158203,310,1.0
111,249760.0,20.0,84.3,265685.16,2811.84,15925.16,20.58,286.0,286.0,0.08776998519897461,4.211742877960205,0.1378016471862793,1.6047241687774658,0.0,311,1.0
111,371800.0,20.0,145.32,387565.16,4029.84,15765.16,20.58,1.0,1.0,0.1666548252105713,4.246197700500488,0.16670751571655273,1.585906982421875,0.0,312,1.0
111,263760.0,20.0,91.3,279683.16,2663.84,15923.16,20.58,14.0,14.0,0.13285350799560547,3.233783006668091,0.33401012420654297,6.918032169342041,0.0,313,1.0
111,346480.0,20.0,132.66,362403.56,2621.44,15923.56,20.58,22.0,22.0,0.07297730445861816,2.4635250568389893,0.13454890251159668,0.8498718738555908,0.0028562545776367188,314,1.0
111,203000.0,20.0,60.92,218763.16,3754.84,15763.16,20.58,8.0,8.0,0.13102102279663086,3.7156238555908203,0.37813401222229004,2.2390143871307373,0.0,315,1.0
111,267320.0,20.0,93.08,283247.56,1630.44,15927.56,20.58,8.0,8.0,0.16441559791564941,3.5464210510253906,0.2385692596435547,1.9978868961334229,0.0,316,1.0
111,396440.0,20.0,157.64,412201.56,3829.44,15761.56,20.58,22.0,22.0,0.15370416641235352,3.5011167526245117,0.3320024013519287,4.463292121887207,0.01562666893005371,317,1.0
111,329200.0,20.0,124.02,345124.36,2260.64,15924.36,20.58,65.0,65.0,0.17663288116455078,3.739436149597168,0.20091533660888672,7.0666821002960205,0.01562643051147461,318,1.0
111,399160.0,20.0,159.0,414923.56,4446.44,15763.56,20.58,35.0,35.0,0.13078022003173828,3.6545493602752686,0.41089940071105957,10.134737968444824,0.0,319,1.0
111,237560.0,20.0,78.2,253485.56,2341.44,15925.56,20.58,1.0,1.0,0.2164602279663086,3.45133900642395,0.4012641906738281,2.4010488986968994,0.0,320,1.0
111,339320.0,20.0,129.08,355246.36,2553.64,15926.36,20.58,47.0,47.0,0.1635599136352539,3.4333503246307373,0.3471078872680664,2.3711204528808594,0.0,321,1.0
111,254400.0,20.0,86.62,270164.36,4565.64,15764.36,20.58,34.0,34.0,0.13773465156555176,3.784367322921753,0.35001540184020996,16.765178680419922,0.0,322,1.0
111,226240.0,20.0,72.54,242166.36,2952.64,15926.36,20.58,694.0,694.0,0.15282273292541504,5.73331093788147,0.3804285526275635,2.285862684249878,0.0,323,1.0
111,412880.0,20.0,165.86,428643.16,5126.84,15763.16,20.58,754.0,754.0,0.15546703338623047,5.193864107131958,0.2781703472137451,1.720080852508545,0.0,324,1.0
111,343760.0,20.0,131.3,359686.36,3165.64,15926.36,20.58,869.0,869.0,0.06739544868469238,4.098333835601807,0.13531017303466797,1.3437411785125732,0.0,325,1.0
111,233120.0,20.0,75.98,249045.56,2635.44,15925.56,20.58,1.0,1.0,0.05419206619262695,3.849792957305908,0.12847399711608887,0.8064322471618652,0.0,326,1.0
111,446560.0,20.0,182.7,462324.36,4568.64,15764.36,20.58,1.0,1.0,0.08028030395507812,4.172415018081665,0.38605284690856934,3.0130672454833984,0.0,327,1.0
111,230720.0,20.0,74.78,246647.56,2227.44,15927.56,20.58,19.0,19.0,0.13809609413146973,4.5503857135772705,0.14733219146728516,2.6362221240997314,0.0,328,1.0
111,302640.0,20.0,110.74,318404.36,3587.64,15764.36,20.58,1.0,1.0,0.17599821090698242,5.2308244705200195,0.16338467597961426,3.721557140350342,0.0,329,1.0
111,271960.0,20.0,95.4,287885.96,1595.04,15925.96,20.58,427.0,427.0,0.17809176445007324,5.850244045257568,0.41765618324279785,5.521400690078735,0.015636682510375977,330,1.0
111,288920.0,20.0,103.88,304682.36,3403.64,15762.36,20.58,40.0,40.0,0.08675646781921387,14.37808871269226,0.14986133575439453,3.3180229663848877,0.0,331,1.0
111,223120.0,20.0,70.98,239045.96,2743.04,15925.96,20.58,1022.0,1022.0,0.10330462455749512,5.164495229721069,0.2988872528076172,8.254083633422852,0.0,332,1.0
111,406800.0,20.0,162.82,422563.56,5262.44,15763.56,20.58,1.0,1.0,0.15377545356750488,5.582601308822632,0.40070533752441406,2.379286050796509,0.0,333,1.0
111,316840.0,20.0,117.84,332766.36,2005.64,15926.36,20.58,32.0,32.0,0.17143893241882324,4.363461494445801,0.14969515800476074,6.0346903800964355,0.0,334,1.0
111,323760.0,20.0,121.3,339523.16,4464.84,15763.16,20.58,12.0,12.0,0.08615565299987793,3.9825210571289062,0.16373753547668457,3.882077693939209,0.0010097026824951172,335,1.0
111,232160.0,20.0,75.5,248086.76,2146.24,15926.76,20.58,126.0,126.0,0.09679055213928223,4.384146451950073,0.17218518257141113,18.94830083847046,0.015640974044799805,336,1.0
111,302720.0,20.0,110.78,318483.16,3476.84,15763.16,20.58,1.0,1.0,0.14492082595825195,4.668349981307983,0.38815760612487793,7.863003730773926,0.013403654098510742,337,1.0
111,290240.0,20.0,104.54,306165.16,2775.84,15925.16,20.58,134.0,134.0,0.1931610107421875,5.453935384750366,0.41930437088012695,8.05035662651062,0.0,338,1.0
111,423800.0,20.0,171.32,439560.76,3250.24,15760.76,20.58,15.0,15.0,0.18884849548339844,2.8735086917877197,0.14705538749694824,8.120043754577637,0.0,339,1.0
111,281080.0,20.0,99.96,297005.96,3697.04,15925.96,20.58,1.0,1.0,0.26259851455688477,3.9406049251556396,0.5018694400787354,8.032691240310669,0.0,340,1.0
111,302280.0,20.0,110.56,318042.76,3286.24,15762.76,20.58,659.0,659.0,0.10609078407287598,3.4720022678375244,0.4120163917541504,13.10043716430664,0.015642881393432617,341,1.0
111,330360.0,20.0,124.6,346286.76,2815.24,15926.76,20.58,37.0,37.0,0.2146923542022705,5.144828796386719,0.27869224548339844,1.6412644386291504,0.0,342,1.0
111,414320.0,20.0,166.58,430081.56,4939.44,15761.56,20.58,1.0,1.0,0.19818758964538574,5.4711456298828125,0.42600512504577637,3.589586019515991,0.0,343,1.0
111,343600.0,20.0,131.22,359524.36,2427.64,15924.36,20.58,196.0,196.0,0.1705188751220703,5.131947040557861,0.39415884017944336,6.420201539993286,0.0016202926635742188,344,1.0
111,411760.0,20.0,165.3,427522.36,4413.64,15762.36,20.58,70.0,70.0,0.1626148223876953,5.58302903175354,0.42522335052490234,4.677899122238159,0.0,345,1.0
111,276000.0,20.0,97.42,291925.56,5406.44,15925.56,20.58,175.0,175.0,0.13352274894714355,4.779597282409668,0.40207767486572266,3.53225040435791,0.015629053115844727,346,1.0
111,329880.0,20.0,124.36,345642.76,4575.24,15762.76,20.58,1.0,1.0,0.18631505966186523,4.144910097122192,0.4322795867919922,12.352816343307495,0.015653610229492188,347,1.0
111,337160.0,20.0,128.0,353085.16,3434.84,15925.16,20.58,45.0,45.0,0.20805811882019043,4.193415880203247,0.4488544464111328,3.315674066543579,0.0,348,1.0
111,307560.0,20.0,113.2,323324.76,3962.24,15764.76,20.58,59.0,59.0,0.1896836757659912,4.073638916015625,0.48203468322753906,2.993664026260376,0.0023605823516845703,349,1.0
111,332640.0,20.0,125.74,348566.76,3637.24,15926.76,20.58,14.0,14.0,0.2091689109802246,4.028069972991943,0.4492299556732178,6.4861204624176025,0.0,350,1.0
111,395560.0,20.0,157.2,411321.16,6315.84,15761.16,20.58,68.0,68.0,0.18758869171142578,4.07968807220459,0.43303847312927246,2.4508821964263916,0.0075130462646484375,351,1.0
111,361280.0,20.0,140.06,377203.16,2272.84,15923.16,20.58,1.0,1.0,0.19612455368041992,3.907069444656372,0.4493403434753418,4.82918119430542,0.015642642974853516,352,1.0
111,304720.0,20.0,111.78,320482.76,6007.24,15762.76,20.58,28.0,28.0,0.19636178016662598,3.9344522953033447,0.49542760848999023,3.716440439224243,0.00201416015625,353,1.0
111,357640.0,20.0,138.24,373563.96,23726.04,15923.96,20.58,28.0,28.0,0.19408631324768066,3.753833293914795,0.4702792167663574,3.513148307800293,0.0,354,1.0
111,296960.0,20.0,107.9,312884.36,3042.64,15924.36,20.58,22.0,22.0,0.08424949645996094,3.589681625366211,0.4798133373260498,22.887330055236816,0.0,355,1.0
111,379400.0,20.0,149.12,395162.76,5832.24,15762.76,20.58,15.0,15.0,0.23656773567199707,3.6297757625579834,0.4169468879699707,39.918328046798706,0.0,356,1.0
111,219680.0,20.0,69.26,235605.96,1955.04,15925.96,20.58,1.0,1.0,0.26936817169189453,6.099395275115967,0.5339877605438232,10.567708492279053,0.0156557559967041,357,1.0
111,390520.0,20.0,154.68,406281.96,6551.04,15761.96,20.58,29.0,29.0,0.2739555835723877,5.661341905593872,0.46996593475341797,8.66063666343689,0.0,358,1.0
111,337240.0,20.0,128.04,353168.36,1685.64,15928.36,20.58,1.0,1.0,0.2100217342376709,6.0205018520355225,0.5692548751831055,5.110880613327026,0.0,359,1.0
111,274000.0,20.0,96.42,289925.16,3314.84,15925.16,20.58,33.0,33.0,0.19997215270996094,5.381872653961182,0.5178031921386719,16.166709184646606,0.0,360,1.0
111,377200.0,20.0,148.02,392963.16,5054.84,15763.16,20.58,1.0,1.0,0.20977067947387695,4.055661678314209,0.4480774402618408,16.77251172065735,0.0021181106567382812,361,1.0
111,301520.0,20.0,110.18,317447.96,2014.04,15927.96,20.58,9.0,9.0,0.21022534370422363,4.685992002487183,0.1468520164489746,5.334626197814941,0.0,362,1.0
111,416560.0,20.0,167.7,432323.16,4875.84,15763.16,20.58,22.0,22.0,0.22381377220153809,6.260220527648926,0.5469543933868408,4.566991567611694,0.0,363,1.0
111,343720.0,20.0,131.28,359644.36,1670.64,15924.36,20.58,24.0,24.0,0.21812176704406738,5.630266427993774,0.500502347946167,4.451976776123047,0.0,364,1.0
111,353400.0,20.0,136.12,369325.96,2741.04,15925.96,20.58,377.0,377.0,0.25718045234680176,4.837890148162842,0.4703369140625,14.914950132369995,0.0,365,1.0
111,421960.0,20.0,170.4,437725.96,5493.04,15765.96,20.58,1.0,1.0,0.25318026542663574,3.648383617401123,0.21391701698303223,10.384706974029541,0.0,366,1.0
111,348480.0,20.0,133.66,364405.56,2686.44,15925.56,20.58,93.0,93.0,0.20845556259155273,4.386305570602417,0.45263242721557617,4.560139894485474,0.0,367,1.0
111,299640.0,20.0,109.24,315401.96,3906.04,15761.96,20.58,26.0,26.0,0.25292062759399414,4.381725788116455,0.534024715423584,16.480737686157227,0.0,368,1.0
111,254920.0,20.0,86.88,270845.56,2357.44,15925.56,20.58,36.0,36.0,0.21559524536132812,22.66450524330139,0.3002970218658447,28.632675647735596,0.013516902923583984,369,1.0
111,376400.0,20.0,147.62,392159.96,5835.04,15759.96,20.58,429.0,429.0,0.20131540298461914,4.383869647979736,0.5175058841705322,8.547583818435669,0.0,370,1.0
111,288680.0,20.0,103.76,304607.16,2883.84,15927.16,20.58,22.0,22.0,0.23135995864868164,4.452795743942261,0.5846014022827148,7.590040922164917,0.0,371,1.0
111,398120.0,20.0,158.48,413882.36,4347.64,15762.36,20.58,1.0,1.0,0.19365859031677246,4.470080852508545,0.6181933879852295,5.0839011669158936,0.0030128955841064453,372,1.0
111,354520.0,20.0,136.68,370445.16,2695.84,15925.16,20.58,1.0,1.0,0.2019515037536621,4.332242250442505,0.4813964366912842,6.2143330574035645,0.0,373,1.0
111,376960.0,20.0,147.9,392722.76,5966.24,15762.76,20.58,592.0,592.0,0.1987624168395996,4.764145135879517,0.5500454902648926,30.86998438835144,0.0,374,1.0
111,351720.0,20.0,135.28,367644.76,3570.24,15924.76,20.58,25.0,25.0,0.24087834358215332,4.60658860206604,0.518277645111084,6.278713703155518,0.015511512756347656,375,1.0
111,240680.0,20.0,79.76,256447.56,5585.44,15767.56,20.58,26.0,26.0,0.3081066608428955,6.172821521759033,0.43039536476135254,8.48289155960083,0.0,376,1.0
111,288240.0,20.0,103.54,304166.76,2731.24,15926.76,20.58,482.0,482.0,0.26268625259399414,5.634483098983765,0.2956357002258301,3.9986753463745117,0.0,377,1.0
111,337400.0,20.0,128.12,353163.96,4234.04,15763.96,20.58,1.0,1.0,0.10017800331115723,6.6394736766815186,0.16715431213378906,3.3691697120666504,0.0,378,1.0
111,332440.0,20.0,125.64,348365.16,2047.84,15925.16,20.58,39.0,39.0,0.08041739463806152,4.235401153564453,0.18122339248657227,2.347480535507202,0.0,379,1.0
111,461960.0,20.0,190.4,477720.36,4305.64,15760.36,20.58,24.0,24.0,0.2014758586883545,2.661837100982666,0.2726268768310547,4.9127490520477295,0.0,380,1.0
111,246120.0,20.0,82.48,262046.36,1885.64,15926.36,20.58,22.0,22.0,0.1347489356994629,3.1967689990997314,0.2861752510070801,23.765477418899536,0.0,381,1.0
111,307320.0,20.0,113.08,323082.36,5102.64,15762.36,20.58,1.0,1.0,0.18510651588439941,3.198204517364502,0.47843098640441895,12.285773277282715,0.0,382,1.0
111,328120.0,20.0,123.48,344047.16,1961.84,15927.16,20.58,1.0,1.0,0.15810084342956543,3.3937737941741943,0.5018792152404785,4.101840019226074,0.0,383,1.0
111,307520.0,20.0,113.18,323281.96,4026.04,15761.96,20.58,1.0,1.0,0.23311352729797363,3.015150547027588,0.18330621719360352,12.14633560180664,0.0,384,1.0
111,275400.0,20.0,97.12,291325.56,2026.44,15925.56,20.58,198.0,198.0,0.23256921768188477,4.266561031341553,0.5175142288208008,5.418185472488403,0.0,385,1.0
111,372960.0,20.0,145.9,388721.96,4591.04,15761.96,20.58,1.0,1.0,0.21496319770812988,4.029763698577881,0.5182368755340576,9.250306129455566,0.0,386,1.0
111,334920.0,20.0,126.88,350846.36,2825.64,15926.36,20.58,26.0,26.0,0.222365140914917,4.14585542678833,0.5708131790161133,9.64990758895874,0.0,387,1.0
111,397120.0,20.0,157.98,412882.76,5011.24,15762.76,20.58,27.0,27.0,0.2713770866394043,4.280751943588257,0.5700139999389648,26.379908323287964,0.015628576278686523,388,1.0
111,357400.0,20.0,138.12,373325.16,2858.84,15925.16,20.58,60.0,60.0,0.22402310371398926,4.186438083648682,0.581535816192627,24.93482232093811,0.0,389,1.0
111,428080.0,20.0,173.46,443842.76,5090.24,15762.76,20.58,37.0,37.0,0.21630382537841797,3.7308826446533203,0.21468210220336914,8.174396276473999,0.0,390,1.0
111,275640.0,20.0,97.24,291566.36,2775.64,15926.36,20.58,1.0,1.0,0.2849586009979248,4.047574043273926,0.26809000968933105,18.3336021900177,0.0156552791595459,391,1.0
111,377600.0,20.0,148.22,393363.96,5261.04,15763.96,20.58,1.0,1.0,0.28321194648742676,4.1844518184661865,0.5328853130340576,19.74724006652832,0.0,392,1.0
111,223320.0,20.0,71.08,239243.96,2876.04,15923.96,20.58,756.0,756.0,0.0874183177947998,2.5811731815338135,0.16923761367797852,19.296648263931274,0.0,393,1.0
111,311920.0,20.0,115.38,327683.56,4318.44,15763.56,20.58,215.0,215.0,0.11609196662902832,2.581174612045288,0.16977858543395996,2.86175537109375,0.0,394,1.0
111,351840.0,20.0,135.34,367765.56,3983.44,15925.56,20.58,44.0,44.0,0.12039041519165039,2.576965093612671,0.17151618003845215,3.114389419555664,0.007007122039794922,395,1.0
111,404160.0,20.0,161.5,419924.76,5521.24,15764.76,20.58,45.0,45.0,0.10412788391113281,2.6844582557678223,0.14785385131835938,7.946520566940308,0.0,396,1.0
111,278080.0,20.0,98.46,294004.36,2492.64,15924.36,20.58,14.0,14.0,0.0942842960357666,2.617198944091797,0.15238738059997559,2.3488869667053223,0.0,397,1.0
111,306240.0,20.0,112.54,322002.76,5944.24,15762.76,20.58,1.0,1.0,0.11649632453918457,8.513642311096191,0.14692068099975586,3.873141288757324,0.0,398,1.0
111,348360.0,20.0,133.6,364285.96,2434.04,15925.96,20.58,1.0,1.0,0.08370518684387207,4.369563817977905,0.1266331672668457,16.40097451210022,0.0,399,1.0
111,355400.0,20.0,137.12,371326.76,2798.24,15926.76,20.58,537.0,537.0,0.0831608772277832,4.234198331832886,0.14517664909362793,3.28983473777771,0.0,400,1.0
111,278760.0,20.0,98.8,294682.36,1684.64,15922.36,20.58,653.0,653.0,0.08092427253723145,3.9363794326782227,0.15473413467407227,2.9255456924438477,0.0,401,1.0
111,305800.0,20.0,112.32,321563.16,4062.84,15763.16,20.58,1.0,1.0,0.08949518203735352,4.092254400253296,0.14795804023742676,3.752096176147461,0.0,402,1.0
111,339600.0,20.0,129.22,355527.96,1798.04,15927.96,20.58,26.0,26.0,0.09197092056274414,5.194166898727417,0.14684128761291504,2.8717246055603027,0.0,403,1.0
111,304800.0,20.0,111.82,320563.16,3855.84,15763.16,20.58,52.0,52.0,0.06705212593078613,5.187274694442749,0.17899417877197266,3.2172703742980957,0.0,404,1.0
111,373640.0,20.0,146.24,389564.36,3177.64,15924.36,20.58,15.0,15.0,0.0787353515625,4.5670106410980225,0.13310790061950684,1.4999730587005615,0.0,405,1.0
111,313720.0,20.0,116.28,329482.76,4475.24,15762.76,20.58,1.0,1.0,0.10009193420410156,5.235195636749268,0.17863988876342773,5.586790323257446,0.0,406,1.0
111,335600.0,20.0,127.22,351526.76,1804.24,15926.76,20.58,10.0,10.0,0.09912919998168945,4.879640102386475,0.16734647750854492,2.380852699279785,0.0,407,1.0
111,461240.0,20.0,190.04,477006.36,5522.64,15766.36,20.58,310.0,310.0,0.08654952049255371,2.5023353099823,0.13018798828125,1.6149938106536865,0.0,408,1.0
111,348600.0,20.0,133.72,364523.96,3421.04,15923.96,20.58,60.0,60.0,0.0972142219543457,2.31999135017395,0.144744873046875,3.5600943565368652,0.0,409,1.0
111,225680.0,20.0,72.26,241604.36,1486.64,15924.36,20.58,5.0,5.0,0.11595034599304199,2.537266254425049,0.13724017143249512,15.881291627883911,0.0,410,1.0
111,446720.0,20.0,182.78,462482.36,5360.64,15762.36,20.58,1.0,1.0,0.0722811222076416,2.5511112213134766,0.15474271774291992,1.5265662670135498,0.012184381484985352,411,1.0
111,324120.0,20.0,121.48,340043.96,1528.04,15923.96,20.58,67.0,67.0,0.06859874725341797,2.366079568862915,0.13759994506835938,1.862558126449585,0.0,412,1.0
111,326280.0,20.0,122.56,342042.36,4214.64,15762.36,20.58,1.0,1.0,0.09918951988220215,2.6356382369995117,0.14650750160217285,2.2690224647521973,0.0,413,1.0
111,355040.0,20.0,136.94,370963.56,1900.44,15923.56,20.58,26.0,26.0,0.09966015815734863,2.4485626220703125,0.14556479454040527,1.9174449443817139,0.0,414,1.0
111,386560.0,20.0,152.7,402319.56,5492.44,15759.56,20.58,1.0,1.0,0.08511805534362793,377.46954131126404,0.14655447006225586,7.436648368835449,0.02933216094970703,415,1.0
111,274440.0,20.0,96.64,290365.16,3725.84,15925.16,20.58,205.0,205.0,0.15014362335205078,4.583653688430786,0.15245628356933594,10.533279657363892,0.011997222900390625,416,1.0
111,336680.0,20.0,127.76,352439.56,4981.44,15759.56,20.58,221.0,221.0,0.1000521183013916,5.436140060424805,0.1676487922668457,9.214856147766113,0.0,417,1.0
111,214320.0,20.0,66.58,230245.56,2308.44,15925.56,20.58,35.0,35.0,0.11766862869262695,4.067438125610352,0.15114283561706543,10.914929389953613,0.0,418,1.0
111,405040.0,20.0,161.94,420800.76,5408.24,15760.76,20.58,41.0,41.0,0.10297131538391113,2.7459769248962402,0.15686511993408203,4.869570016860962,0.0,419,1.0
111,358360.0,20.0,138.6,374285.56,3119.44,15925.56,20.58,15.0,15.0,0.10994124412536621,2.915822982788086,0.1488959789276123,3.4703173637390137,0.0156252384185791,420,1.0
111,377280.0,20.0,148.06,393044.76,5387.24,15764.76,20.58,254.0,254.0,0.11503744125366211,2.893343925476074,0.1749095916748047,3.483454465866089,0.0,421,1.0
111,350880.0,20.0,134.86,366805.96,3009.04,15925.96,20.58,172.0,172.0,0.08691644668579102,2.6483101844787598,0.16428661346435547,3.5339465141296387,0.0,422,1.0
111,224840.0,20.0,71.84,240601.96,4250.04,15761.96,20.58,60.0,60.0,0.08443260192871094,2.8033289909362793,0.16366362571716309,7.952218294143677,0.0,423,1.0
111,349160.0,20.0,134.0,365086.36,1580.64,15926.36,20.58,56.0,56.0,0.11211895942687988,2.91271710395813,0.1556227207183838,1.9003820419311523,0.015627384185791016,424,1.0
111,466880.0,20.0,192.86,482642.76,5963.24,15762.76,20.58,16.0,16.0,0.11067605018615723,2.967634439468384,0.1697523593902588,8.781530857086182,0.0,425,1.0
111,334160.0,20.0,126.5,350085.96,3566.04,15925.96,20.58,556.0,556.0,0.34912919998168945,2.63193678855896,0.1702272891998291,15.516481876373291,0.0,426,1.0
111,384200.0,20.0,151.52,399962.76,6558.24,15762.76,20.58,643.0,643.0,0.08200955390930176,2.9846997261047363,0.17239928245544434,29.683791160583496,0.0,427,1.0
111,429400.0,20.0,174.12,445161.56,5688.44,15761.56,20.58,508.0,508.0,0.13542509078979492,2.8038666248321533,0.16984820365905762,3.0690462589263916,0.046877145767211914,428,1.0
111,264000.0,20.0,91.42,279924.76,2925.24,15924.76,20.58,138.0,138.0,0.098785400390625,2.934340238571167,0.16456270217895508,5.389595031738281,0.006094217300415039,429,1.0
111,451520.0,20.0,185.18,467282.36,6596.64,15762.36,20.58,595.0,595.0,0.0813910961151123,2.6856110095977783,0.1856391429901123,5.4161577224731445,0.0,430,1.0
111,271280.0,20.0,95.06,287204.36,2339.64,15924.36,20.58,61.0,61.0,0.13217639923095703,2.7046451568603516,0.1507408618927002,9.257789611816406,0.0,431,1.0
111,256320.0,20.0,87.58,272245.96,2005.04,15925.96,20.58,571.0,571.0,0.08603334426879883,4.212718486785889,0.1657423973083496,4.002951145172119,0.0,432,1.0
111,393400.0,20.0,156.12,409161.56,5057.44,15761.56,20.58,641.0,641.0,0.11763215065002441,4.250939130783081,0.16904020309448242,2.116758108139038,0.015107870101928711,433,1.0
111,360200.0,20.0,139.52,376126.36,3374.64,15926.36,20.58,38.0,38.0,0.11615896224975586,4.285543918609619,0.15996313095092773,4.321392059326172,0.0,434,1.0
111,473800.0,20.0,196.32,489563.16,6581.84,15763.16,20.58,117.0,117.0,0.15848731994628906,4.3315746784210205,0.1644604206085205,8.932563066482544,0.0,435,1.0
111,362480.0,20.0,140.66,378405.16,1953.84,15925.16,20.58,1.0,1.0,0.11276578903198242,4.4116432666778564,0.1705772876739502,9.401376962661743,0.0,436,1.0
